experiment,method,seed,noise,agents,episodes,metric,value
u7,u7,2,,,100,arms.snapshot.n_items,100.0
u7,u7,2,,,100,arms.snapshot.bits,519926.0
u7,u7,2,,,100,arms.utility.roles.fragile.mean_cost,69.77777777777777
u7,u7,2,,,100,arms.utility.roles.fragile.phantom_rate,0.6111111111111112
u7,u7,2,,,100,arms.utility.roles.fragile.conflict_phantoms,9.0
u7,u7,2,,,100,arms.utility.roles.robust.mean_cost,78.36111111111111
u7,u7,2,,,100,arms.utility.roles.robust.phantom_rate,0.6111111111111112
u7,u7,2,,,100,arms.utility.roles.robust.conflict_phantoms,9.0
u7,u7,2,,,100,arms.utility.n_items,53.0
u7,u7,2,,,100,arms.utility.bits,18394.0
u7,u7,2,,,100,arms.analogy.roles.fragile.mean_cost,70.83333333333333
u7,u7,2,,,100,arms.analogy.roles.fragile.phantom_rate,0.7222222222222222
u7,u7,2,,,100,arms.analogy.roles.fragile.conflict_phantoms,14.0
u7,u7,2,,,100,arms.analogy.roles.robust.mean_cost,82.11111111111111
u7,u7,2,,,100,arms.analogy.roles.robust.phantom_rate,0.7222222222222222
u7,u7,2,,,100,arms.analogy.roles.robust.conflict_phantoms,14.0
u7,u7,2,,,100,arms.analogy.n_items,52.0
u7,u7,2,,,100,arms.analogy.bits,17696.0
u7,u7,2,,,100,arms.ucsm.roles.fragile.mean_cost,84.69444444444444
u7,u7,2,,,100,arms.ucsm.roles.fragile.phantom_rate,0.6666666666666666
u7,u7,2,,,100,arms.ucsm.roles.fragile.conflict_phantoms,13.0
u7,u7,2,,,100,arms.ucsm.roles.robust.mean_cost,94.5
u7,u7,2,,,100,arms.ucsm.roles.robust.phantom_rate,0.6666666666666666
u7,u7,2,,,100,arms.ucsm.roles.robust.conflict_phantoms,13.0
u7,u7,2,,,100,arms.ucsm.n_items,47.0
u7,u7,2,,,100,arms.ucsm.bits,16346.0
u7,u7,2,,,100,arms.ucsm_recent.roles.fragile.mean_cost,75.27777777777777
u7,u7,2,,,100,arms.ucsm_recent.roles.fragile.phantom_rate,0.6111111111111112
u7,u7,2,,,100,arms.ucsm_recent.roles.fragile.conflict_phantoms,9.0
u7,u7,2,,,100,arms.ucsm_recent.roles.robust.mean_cost,82.27777777777777
u7,u7,2,,,100,arms.ucsm_recent.roles.robust.phantom_rate,0.6111111111111112
u7,u7,2,,,100,arms.ucsm_recent.roles.robust.conflict_phantoms,9.0
u7,u7,2,,,100,arms.ucsm_recent.n_items,47.0
u7,u7,2,,,100,arms.ucsm_recent.bits,16346.0
u7,u7,3,,,100,battery,36.0
u7,u7,3,,,100,arms.raw.roles.fragile.mean_cost,43.666666666666664
u7,u7,3,,,100,arms.raw.roles.fragile.phantom_rate,0.6111111111111112
u7,u7,3,,,100,arms.raw.roles.fragile.conflict_phantoms,13.0
u7,u7,3,,,100,arms.raw.roles.robust.mean_cost,60.833333333333336
u7,u7,3,,,100,arms.raw.roles.robust.phantom_rate,0.6111111111111112
u7,u7,3,,,100,arms.raw.roles.robust.conflict_phantoms,13.0
u7,u7,3,,,100,arms.raw.n_items,100.0
u7,u7,3,,,100,arms.raw.bits,34942.0
u7,u7,3,,,100,arms.vector.roles.fragile.mean_cost,215.08333333333334
u7,u7,3,,,100,arms.vector.roles.fragile.phantom_rate,0.1111111111111111
u7,u7,3,,,100,arms.vector.roles.fragile.conflict_phantoms,2.0
u7,u7,3,,,100,arms.vector.roles.robust.mean_cost,196.02777777777777
u7,u7,3,,,100,arms.vector.roles.robust.phantom_rate,0.1111111111111111
u7,u7,3,,,100,arms.vector.roles.robust.conflict_phantoms,2.0
u7,u7,3,,,100,arms.vector.n_items,57.0
u7,u7,3,,,100,arms.vector.bits,19516.0
u7,u7,3,,,100,arms.rir.roles.fragile.mean_cost,216.66666666666666
u7,u7,3,,,100,arms.rir.roles.fragile.phantom_rate,0.19444444444444445
u7,u7,3,,,100,arms.rir.roles.fragile.conflict_phantoms,2.0
u7,u7,3,,,100,arms.rir.roles.robust.mean_cost,196.77777777777777
u7,u7,3,,,100,arms.rir.roles.robust.phantom_rate,0.19444444444444445
u7,u7,3,,,100,arms.rir.roles.robust.conflict_phantoms,2.0
u7,u7,3,,,100,arms.rir.n_items,100.0
u7,u7,3,,,100,arms.rir.bits,34942.0
u7,u7,3,,,100,arms.snapshot.roles.fragile.mean_cost,240.55555555555554
u7,u7,3,,,100,arms.snapshot.roles.fragile.phantom_rate,0.05555555555555555
u7,u7,3,,,100,arms.snapshot.roles.fragile.conflict_phantoms,1.0
u7,u7,3,,,100,arms.snapshot.roles.robust.mean_cost,220.22222222222223
u7,u7,3,,,100,arms.snapshot.roles.robust.phantom_rate,0.05555555555555555
u7,u7,3,,,100,arms.snapshot.roles.robust.conflict_phantoms,1.0
u7,u7,3,,,100,arms.snapshot.n_items,100.0
u7,u7,3,,,100,arms.snapshot.bits,519710.0
u7,u7,3,,,100,arms.utility.roles.fragile.mean_cost,45.55555555555556
u7,u7,3,,,100,arms.utility.roles.fragile.phantom_rate,0.7777777777777778
u7,u7,3,,,100,arms.utility.roles.fragile.conflict_phantoms,17.0
u7,u7,3,,,100,arms.utility.roles.robust.mean_cost,61.611111111111114
u7,u7,3,,,100,arms.utility.roles.robust.phantom_rate,0.7777777777777778
u7,u7,3,,,100,arms.utility.roles.robust.conflict_phantoms,17.0
u7,u7,3,,,100,arms.utility.n_items,56.0
u7,u7,3,,,100,arms.utility.bits,19240.0
u7,u7,3,,,100,arms.analogy.roles.fragile.mean_cost,54.72222222222222
u7,u7,3,,,100,arms.analogy.roles.fragile.phantom_rate,0.8611111111111112
u7,u7,3,,,100,arms.analogy.roles.fragile.conflict_phantoms,16.0
u7,u7,3,,,100,arms.analogy.roles.robust.mean_cost,73.22222222222223
u7,u7,3,,,100,arms.analogy.roles.robust.phantom_rate,0.8611111111111112
u7,u7,3,,,100,arms.analogy.roles.robust.conflict_phantoms,16.0
u7,u7,3,,,100,arms.analogy.n_items,50.0
u7,u7,3,,,100,arms.analogy.bits,17206.0
u7,u7,3,,,100,arms.ucsm.roles.fragile.mean_cost,50.47222222222222
u7,u7,3,,,100,arms.ucsm.roles.fragile.phantom_rate,0.7777777777777778
u7,u7,3,,,100,arms.ucsm.roles.fragile.conflict_phantoms,13.0
u7,u7,3,,,100,arms.ucsm.roles.robust.mean_cost,68.52777777777777
u7,u7,3,,,100,arms.ucsm.roles.robust.phantom_rate,0.7777777777777778
u7,u7,3,,,100,arms.ucsm.roles.robust.conflict_phantoms,13.0
u7,u7,3,,,100,arms.ucsm.n_items,54.0
u7,u7,3,,,100,arms.ucsm.bits,18692.0
u7,u7,3,,,100,arms.ucsm_recent.roles.fragile.mean_cost,43.55555555555556
u7,u7,3,,,100,arms.ucsm_recent.roles.fragile.phantom_rate,0.7777777777777778
u7,u7,3,,,100,arms.ucsm_recent.roles.fragile.conflict_phantoms,17.0
u7,u7,3,,,100,arms.ucsm_recent.roles.robust.mean_cost,60.166666666666664
u7,u7,3,,,100,arms.ucsm_recent.roles.robust.phantom_rate,0.7777777777777778
u7,u7,3,,,100,arms.ucsm_recent.roles.robust.conflict_phantoms,17.0
u7,u7,3,,,100,arms.ucsm_recent.n_items,54.0
u7,u7,3,,,100,arms.ucsm_recent.bits,18692.0
u7,u7,4,,,100,battery,36.0
u7,u7,4,,,100,arms.raw.roles.fragile.mean_cost,50.80555555555556
u7,u7,4,,,100,arms.raw.roles.fragile.phantom_rate,0.5277777777777778
u7,u7,4,,,100,arms.raw.roles.fragile.conflict_phantoms,10.0
u7,u7,4,,,100,arms.raw.roles.robust.mean_cost,62.638888888888886
u7,u7,4,,,100,arms.raw.roles.robust.phantom_rate,0.5277777777777778
u7,u7,4,,,100,arms.raw.roles.robust.conflict_phantoms,10.0
u7,u7,4,,,100,arms.raw.n_items,100.0
u7,u7,4,,,100,arms.raw.bits,34666.0
u7,u7,4,,,100,arms.vector.roles.fragile.mean_cost,241.27777777777777
u7,u7,4,,,100,arms.vector.roles.fragile.phantom_rate,0.16666666666666666
u7,u7,4,,,100,arms.vector.roles.fragile.conflict_phantoms,4.0
u7,u7,4,,,100,arms.vector.roles.robust.mean_cost,224.36111111111111
u7,u7,4,,,100,arms.vector.roles.robust.phantom_rate,0.16666666666666666
u7,u7,4,,,100,arms.vector.roles.robust.conflict_phantoms,4.0
u7,u7,4,,,100,arms.vector.n_items,67.0
u7,u7,4,,,100,arms.vector.bits,22954.0
u7,u7,4,,,100,arms.rir.roles.fragile.mean_cost,257.3333333333333
u7,u7,4,,,100,arms.rir.roles.fragile.phantom_rate,0.05555555555555555
u7,u7,4,,,100,arms.rir.roles.fragile.conflict_phantoms,1.0
u7,u7,4,,,100,arms.rir.roles.robust.mean_cost,236.63888888888889
u7,u7,4,,,100,arms.rir.roles.robust.phantom_rate,0.05555555555555555
u7,u7,4,,,100,arms.rir.roles.robust.conflict_phantoms,1.0
u7,u7,4,,,100,arms.rir.n_items,100.0
u7,u7,4,,,100,arms.rir.bits,34666.0
u7,u7,4,,,100,arms.snapshot.roles.fragile.mean_cost,272.27777777777777
u7,u7,4,,,100,arms.snapshot.roles.fragile.phantom_rate,0.0
u7,u7,4,,,100,arms.snapshot.roles.fragile.conflict_phantoms,0.0
u7,u7,4,,,100,arms.snapshot.roles.robust.mean_cost,248.11111111111111
u7,u7,4,,,100,arms.snapshot.roles.robust.phantom_rate,0.0
u7,u7,4,,,100,arms.snapshot.roles.robust.conflict_phantoms,0.0
u7,u7,4,,,100,arms.snapshot.n_items,100.0
u7,u7,4,,,100,arms.snapshot.bits,517598.0
u7,u7,4,,,100,arms.utility.roles.fragile.mean_cost,58.416666666666664
u7,u7,4,,,100,arms.utility.roles.fragile.phantom_rate,0.6388888888888888
u7,u7,4,,,100,arms.utility.roles.fragile.conflict_phantoms,12.0
u7,u7,4,,,100,arms.utility.roles.robust.mean_cost,70.30555555555556
u7,u7,4,,,100,arms.utility.roles.robust.phantom_rate,0.6388888888888888
u7,u7,4,,,100,arms.utility.roles.robust.conflict_phantoms,12.0
u7,u7,4,,,100,arms.utility.n_items,56.0
u7,u7,4,,,100,arms.utility.bits,19310.0
u7,u7,4,,,100,arms.analogy.roles.fragile.mean_cost,62.75
u7,u7,4,,,100,arms.analogy.roles.fragile.phantom_rate,0.8333333333333334
u7,u7,4,,,100,arms.analogy.roles.fragile.conflict_phantoms,15.0
u7,u7,4,,,100,arms.analogy.roles.robust.mean_cost,79.44444444444444
u7,u7,4,,,100,arms.analogy.roles.robust.phantom_rate,0.8333333333333334
u7,u7,4,,,100,arms.analogy.roles.robust.conflict_phantoms,15.0
u7,u7,4,,,100,arms.analogy.n_items,56.0
u7,u7,4,,,100,arms.analogy.bits,19682.0
u7,u7,4,,,100,arms.ucsm.roles.fragile.mean_cost,71.80555555555556
u7,u7,4,,,100,arms.ucsm.roles.fragile.phantom_rate,0.8611111111111112
u7,u7,4,,,100,arms.ucsm.roles.fragile.conflict_phantoms,16.0
u7,u7,4,,,100,arms.ucsm.roles.robust.mean_cost,88.58333333333333
u7,u7,4,,,100,arms.ucsm.roles.robust.phantom_rate,0.8611111111111112
u7,u7,4,,,100,arms.ucsm.roles.robust.conflict_phantoms,16.0
u7,u7,4,,,100,arms.ucsm.n_items,51.0
u7,u7,4,,,100,arms.ucsm.bits,17520.0
u7,u7,4,,,100,arms.ucsm_recent.roles.fragile.mean_cost,59.27777777777778
u7,u7,4,,,100,arms.ucsm_recent.roles.fragile.phantom_rate,0.6388888888888888
u7,u7,4,,,100,arms.ucsm_recent.roles.fragile.conflict_phantoms,12.0
u7,u7,4,,,100,arms.ucsm_recent.roles.robust.mean_cost,70.58333333333333
u7,u7,4,,,100,arms.ucsm_recent.roles.robust.phantom_rate,0.6388888888888888
u7,u7,4,,,100,arms.ucsm_recent.roles.robust.conflict_phantoms,12.0
u7,u7,4,,,100,arms.ucsm_recent.n_items,51.0
u7,u7,4,,,100,arms.ucsm_recent.bits,17520.0
u7,u7,5,,,100,battery,36.0
u7,u7,5,,,100,arms.raw.roles.fragile.mean_cost,64.02777777777777
u7,u7,5,,,100,arms.raw.roles.fragile.phantom_rate,0.8055555555555556
u7,u7,5,,,100,arms.raw.roles.fragile.conflict_phantoms,14.0
u7,u7,5,,,100,arms.raw.roles.robust.mean_cost,81.16666666666667
u7,u7,5,,,100,arms.raw.roles.robust.phantom_rate,0.8055555555555556
u7,u7,5,,,100,arms.raw.roles.robust.conflict_phantoms,14.0
u7,u7,5,,,100,arms.raw.n_items,100.0
u7,u7,5,,,100,arms.raw.bits,32976.0
u7,u7,5,,,100,arms.vector.roles.fragile.mean_cost,226.75
u7,u7,5,,,100,arms.vector.roles.fragile.phantom_rate,0.3611111111111111
u7,u7,5,,,100,arms.vector.roles.fragile.conflict_phantoms,6.0
u7,u7,5,,,100,arms.vector.roles.robust.mean_cost,210.63888888888889
u7,u7,5,,,100,arms.vector.roles.robust.phantom_rate,0.3611111111111111
u7,u7,5,,,100,arms.vector.roles.robust.conflict_phantoms,6.0
u7,u7,5,,,100,arms.vector.n_items,67.0
u7,u7,5,,,100,arms.vector.bits,22104.0
u7,u7,5,,,100,arms.rir.roles.fragile.mean_cost,249.75
u7,u7,5,,,100,arms.rir.roles.fragile.phantom_rate,0.1388888888888889
u7,u7,5,,,100,arms.rir.roles.fragile.conflict_phantoms,2.0
u7,u7,5,,,100,arms.rir.roles.robust.mean_cost,228.52777777777777
u7,u7,5,,,100,arms.rir.roles.robust.phantom_rate,0.1388888888888889
u7,u7,5,,,100,arms.rir.roles.robust.conflict_phantoms,2.0
u7,u7,5,,,100,arms.rir.n_items,100.0
u7,u7,5,,,100,arms.rir.bits,32976.0
u7,u7,5,,,100,arms.snapshot.roles.fragile.mean_cost,272.97222222222223
u7,u7,5,,,100,arms.snapshot.roles.fragile.phantom_rate,0.0
u7,u7,5,,,100,arms.snapshot.roles.fragile.conflict_phantoms,0.0
u7,u7,5,,,100,arms.snapshot.roles.robust.mean_cost,249.5
u7,u7,5,,,100,arms.snapshot.roles.robust.phantom_rate,0.0
u7,u7,5,,,100,arms.snapshot.roles.robust.conflict_phantoms,0.0
u7,u7,5,,,100,arms.snapshot.n_items,100.0
u7,u7,5,,,100,arms.snapshot.bits,516986.0
u7,u7,5,,,100,arms.utility.roles.fragile.mean_cost,44.94444444444444
u7,u7,5,,,100,arms.utility.roles.fragile.phantom_rate,0.8055555555555556
u7,u7,5,,,100,arms.utility.roles.fragile.conflict_phantoms,13.0
u7,u7,5,,,100,arms.utility.roles.robust.mean_cost,66.16666666666667
u7,u7,5,,,100,arms.utility.roles.robust.phantom_rate,0.8055555555555556
u7,u7,5,,,100,arms.utility.roles.robust.conflict_phantoms,13.0
u7,u7,5,,,100,arms.utility.n_items,65.0
u7,u7,5,,,100,arms.utility.bits,21256.0
u7,u7,5,,,100,arms.analogy.roles.fragile.mean_cost,65.22222222222223
u7,u7,5,,,100,arms.analogy.roles.fragile.phantom_rate,0.8333333333333334
u7,u7,5,,,100,arms.analogy.roles.fragile.conflict_phantoms,13.0
u7,u7,5,,,100,arms.analogy.roles.robust.mean_cost,87.66666666666667
u7,u7,5,,,100,arms.analogy.roles.robust.phantom_rate,0.8333333333333334
u7,u7,5,,,100,arms.analogy.roles.robust.conflict_phantoms,13.0
u7,u7,5,,,100,arms.analogy.n_items,62.0
u7,u7,5,,,100,arms.analogy.bits,20480.0
u7,u7,5,,,100,arms.ucsm.roles.fragile.mean_cost,74.22222222222223
u7,u7,5,,,100,arms.ucsm.roles.fragile.phantom_rate,0.8333333333333334
u7,u7,5,,,100,arms.ucsm.roles.fragile.conflict_phantoms,12.0
u7,u7,5,,,100,arms.ucsm.roles.robust.mean_cost,99.69444444444444
u7,u7,5,,,100,arms.ucsm.roles.robust.phantom_rate,0.8333333333333334
u7,u7,5,,,100,arms.ucsm.roles.robust.conflict_phantoms,12.0
u7,u7,5,,,100,arms.ucsm.n_items,64.0
u7,u7,5,,,100,arms.ucsm.bits,20944.0
u7,u7,5,,,100,arms.ucsm_recent.roles.fragile.mean_cost,44.94444444444444
u7,u7,5,,,100,arms.ucsm_recent.roles.fragile.phantom_rate,0.8055555555555556
u7,u7,5,,,100,arms.ucsm_recent.roles.fragile.conflict_phantoms,13.0
u7,u7,5,,,100,arms.ucsm_recent.roles.robust.mean_cost,66.16666666666667
u7,u7,5,,,100,arms.ucsm_recent.roles.robust.phantom_rate,0.8055555555555556
u7,u7,5,,,100,arms.ucsm_recent.roles.robust.conflict_phantoms,13.0
u7,u7,5,,,100,arms.ucsm_recent.n_items,64.0
u7,u7,5,,,100,arms.ucsm_recent.bits,20944.0
u7,u7,6,,,100,battery,36.0
u7,u7,6,,,100,arms.raw.roles.fragile.mean_cost,44.583333333333336
u7,u7,6,,,100,arms.raw.roles.fragile.phantom_rate,0.6388888888888888
u7,u7,6,,,100,arms.raw.roles.fragile.conflict_phantoms,16.0
u7,u7,6,,,100,arms.raw.roles.robust.mean_cost,57.166666666666664
u7,u7,6,,,100,arms.raw.roles.robust.phantom_rate,0.6388888888888888
u7,u7,6,,,100,arms.raw.roles.robust.conflict_phantoms,16.0
u7,u7,6,,,100,arms.raw.n_items,100.0
u7,u7,6,,,100,arms.raw.bits,33122.0
u7,u7,6,,,100,arms.vector.roles.fragile.mean_cost,207.16666666666666
u7,u7,6,,,100,arms.vector.roles.fragile.phantom_rate,0.2777777777777778
u7,u7,6,,,100,arms.vector.roles.fragile.conflict_phantoms,6.0
u7,u7,6,,,100,arms.vector.roles.robust.mean_cost,190.58333333333334
u7,u7,6,,,100,arms.vector.roles.robust.phantom_rate,0.2777777777777778
u7,u7,6,,,100,arms.vector.roles.robust.conflict_phantoms,6.0
u7,u7,6,,,100,arms.vector.n_items,63.0
u7,u7,6,,,100,arms.vector.bits,20764.0
u7,u7,6,,,100,arms.rir.roles.fragile.mean_cost,205.33333333333334
u7,u7,6,,,100,arms.rir.roles.fragile.phantom_rate,0.1388888888888889
u7,u7,6,,,100,arms.rir.roles.fragile.conflict_phantoms,4.0
u7,u7,6,,,100,arms.rir.roles.robust.mean_cost,190.19444444444446
u7,u7,6,,,100,arms.rir.roles.robust.phantom_rate,0.1388888888888889
u7,u7,6,,,100,arms.rir.roles.robust.conflict_phantoms,4.0
u7,u7,6,,,100,arms.rir.n_items,100.0
u7,u7,6,,,100,arms.rir.bits,33122.0
u7,u7,6,,,100,arms.snapshot.roles.fragile.mean_cost,230.08333333333334
u7,u7,6,,,100,arms.snapshot.roles.fragile.phantom_rate,0.027777777777777776
u7,u7,6,,,100,arms.snapshot.roles.fragile.conflict_phantoms,1.0
u7,u7,6,,,100,arms.snapshot.roles.robust.mean_cost,209.02777777777777
u7,u7,6,,,100,arms.snapshot.roles.robust.phantom_rate,0.027777777777777776
u7,u7,6,,,100,arms.snapshot.roles.robust.conflict_phantoms,1.0
u7,u7,6,,,100,arms.snapshot.n_items,100.0
u7,u7,6,,,100,arms.snapshot.bits,521066.0
u7,u7,6,,,100,arms.utility.roles.fragile.mean_cost,48.638888888888886
u7,u7,6,,,100,arms.utility.roles.fragile.phantom_rate,0.6944444444444444
u7,u7,6,,,100,arms.utility.roles.fragile.conflict_phantoms,14.0
u7,u7,6,,,100,arms.utility.roles.robust.mean_cost,62.111111111111114
u7,u7,6,,,100,arms.utility.roles.robust.phantom_rate,0.6944444444444444
u7,u7,6,,,100,arms.utility.roles.robust.conflict_phantoms,14.0
u7,u7,6,,,100,arms.utility.n_items,60.0
u7,u7,6,,,100,arms.utility.bits,19874.0
u7,u7,6,,,100,arms.analogy.roles.fragile.mean_cost,52.77777777777778
u7,u7,6,,,100,arms.analogy.roles.fragile.phantom_rate,0.6944444444444444
u7,u7,6,,,100,arms.analogy.roles.fragile.conflict_phantoms,13.0
u7,u7,6,,,100,arms.analogy.roles.robust.mean_cost,67.69444444444444
u7,u7,6,,,100,arms.analogy.roles.robust.phantom_rate,0.6944444444444444
u7,u7,6,,,100,arms.analogy.roles.robust.conflict_phantoms,13.0
u7,u7,6,,,100,arms.analogy.n_items,48.0
u7,u7,6,,,100,arms.analogy.bits,15886.0
u7,u7,6,,,100,arms.ucsm.roles.fragile.mean_cost,60.27777777777778
u7,u7,6,,,100,arms.ucsm.roles.fragile.phantom_rate,0.7222222222222222
u7,u7,6,,,100,arms.ucsm.roles.fragile.conflict_phantoms,17.0
u7,u7,6,,,100,arms.ucsm.roles.robust.mean_cost,77.25
u7,u7,6,,,100,arms.ucsm.roles.robust.phantom_rate,0.7222222222222222
u7,u7,6,,,100,arms.ucsm.roles.robust.conflict_phantoms,17.0
u7,u7,6,,,100,arms.ucsm.n_items,57.0
u7,u7,6,,,100,arms.ucsm.bits,18950.0
u7,u7,6,,,100,arms.ucsm_recent.roles.fragile.mean_cost,50.583333333333336
u7,u7,6,,,100,arms.ucsm_recent.roles.fragile.phantom_rate,0.6944444444444444
u7,u7,6,,,100,arms.ucsm_recent.roles.fragile.conflict_phantoms,14.0
u7,u7,6,,,100,arms.ucsm_recent.roles.robust.mean_cost,63.75
u7,u7,6,,,100,arms.ucsm_recent.roles.robust.phantom_rate,0.6944444444444444
u7,u7,6,,,100,arms.ucsm_recent.roles.robust.conflict_phantoms,14.0
u7,u7,6,,,100,arms.ucsm_recent.n_items,57.0
u7,u7,6,,,100,arms.ucsm_recent.bits,18950.0
u7,u7,7,,,100,battery,36.0
u7,u7,7,,,100,arms.raw.roles.fragile.mean_cost,56.666666666666664
u7,u7,7,,,100,arms.raw.roles.fragile.phantom_rate,0.7222222222222222
u7,u7,7,,,100,arms.raw.roles.fragile.conflict_phantoms,14.0
u7,u7,7,,,100,arms.raw.roles.robust.mean_cost,74.77777777777777
u7,u7,7,,,100,arms.raw.roles.robust.phantom_rate,0.7222222222222222
u7,u7,7,,,100,arms.raw.roles.robust.conflict_phantoms,14.0
u7,u7,7,,,100,arms.raw.n_items,100.0
u7,u7,7,,,100,arms.raw.bits,33724.0
u7,u7,7,,,100,arms.vector.roles.fragile.mean_cost,224.27777777777777
u7,u7,7,,,100,arms.vector.roles.fragile.phantom_rate,0.2777777777777778
u7,u7,7,,,100,arms.vector.roles.fragile.conflict_phantoms,4.0
u7,u7,7,,,100,arms.vector.roles.robust.mean_cost,204.97222222222223
u7,u7,7,,,100,arms.vector.roles.robust.phantom_rate,0.2777777777777778
u7,u7,7,,,100,arms.vector.roles.robust.conflict_phantoms,4.0
u7,u7,7,,,100,arms.vector.n_items,69.0
u7,u7,7,,,100,arms.vector.bits,23178.0
u7,u7,7,,,100,arms.rir.roles.fragile.mean_cost,214.22222222222223
u7,u7,7,,,100,arms.rir.roles.fragile.phantom_rate,0.2222222222222222
u7,u7,7,,,100,arms.rir.roles.fragile.conflict_phantoms,5.0
u7,u7,7,,,100,arms.rir.roles.robust.mean_cost,199.25
u7,u7,7,,,100,arms.rir.roles.robust.phantom_rate,0.2222222222222222
u7,u7,7,,,100,arms.rir.roles.robust.conflict_phantoms,5.0
u7,u7,7,,,100,arms.rir.n_items,100.0
u7,u7,7,,,100,arms.rir.bits,33724.0
u7,u7,7,,,100,arms.snapshot.roles.fragile.mean_cost,250.19444444444446
u7,u7,7,,,100,arms.snapshot.roles.fragile.phantom_rate,0.05555555555555555
u7,u7,7,,,100,arms.snapshot.roles.fragile.conflict_phantoms,2.0
u7,u7,7,,,100,arms.snapshot.roles.robust.mean_cost,228.69444444444446
u7,u7,7,,,100,arms.snapshot.roles.robust.phantom_rate,0.05555555555555555
u7,u7,7,,,100,arms.snapshot.roles.robust.conflict_phantoms,2.0
u7,u7,7,,,100,arms.snapshot.n_items,100.0
u7,u7,7,,,100,arms.snapshot.bits,519950.0
u7,u7,7,,,100,arms.utility.roles.fragile.mean_cost,49.916666666666664
u7,u7,7,,,100,arms.utility.roles.fragile.phantom_rate,0.75
u7,u7,7,,,100,arms.utility.roles.fragile.conflict_phantoms,16.0
u7,u7,7,,,100,arms.utility.roles.robust.mean_cost,70.88888888888889
u7,u7,7,,,100,arms.utility.roles.robust.phantom_rate,0.75
u7,u7,7,,,100,arms.utility.roles.robust.conflict_phantoms,16.0
u7,u7,7,,,100,arms.utility.n_items,62.0
u7,u7,7,,,100,arms.utility.bits,21316.0
u7,u7,7,,,100,arms.analogy.roles.fragile.mean_cost,49.416666666666664
u7,u7,7,,,100,arms.analogy.roles.fragile.phantom_rate,0.8055555555555556
u7,u7,7,,,100,arms.analogy.roles.fragile.conflict_phantoms,14.0
u7,u7,7,,,100,arms.analogy.roles.robust.mean_cost,68.02777777777777
u7,u7,7,,,100,arms.analogy.roles.robust.phantom_rate,0.8055555555555556
u7,u7,7,,,100,arms.analogy.roles.robust.conflict_phantoms,14.0
u7,u7,7,,,100,arms.analogy.n_items,58.0
u7,u7,7,,,100,arms.analogy.bits,19716.0
u7,u7,7,,,100,arms.ucsm.roles.fragile.mean_cost,51.27777777777778
u7,u7,7,,,100,arms.ucsm.roles.fragile.phantom_rate,0.8055555555555556
u7,u7,7,,,100,arms.ucsm.roles.fragile.conflict_phantoms,14.0
u7,u7,7,,,100,arms.ucsm.roles.robust.mean_cost,70.72222222222223
u7,u7,7,,,100,arms.ucsm.roles.robust.phantom_rate,0.8055555555555556
u7,u7,7,,,100,arms.ucsm.roles.robust.conflict_phantoms,14.0
u7,u7,7,,,100,arms.ucsm.n_items,59.0
u7,u7,7,,,100,arms.ucsm.bits,20316.0
u7,u7,7,,,100,arms.ucsm_recent.roles.fragile.mean_cost,49.111111111111114
u7,u7,7,,,100,arms.ucsm_recent.roles.fragile.phantom_rate,0.75
u7,u7,7,,,100,arms.ucsm_recent.roles.fragile.conflict_phantoms,16.0
u7,u7,7,,,100,arms.ucsm_recent.roles.robust.mean_cost,69.91666666666667
u7,u7,7,,,100,arms.ucsm_recent.roles.robust.phantom_rate,0.75
u7,u7,7,,,100,arms.ucsm_recent.roles.robust.conflict_phantoms,16.0
u7,u7,7,,,100,arms.ucsm_recent.n_items,59.0
u7,u7,7,,,100,arms.ucsm_recent.bits,20316.0
u7,u7,0,,,1000,battery,36.0
u7,u7,0,,,1000,arms.raw.roles.fragile.mean_cost,126.91666666666667
u7,u7,0,,,1000,arms.raw.roles.fragile.phantom_rate,1.0
u7,u7,0,,,1000,arms.raw.roles.fragile.conflict_phantoms,22.0
u7,u7,0,,,1000,arms.raw.roles.robust.mean_cost,207.44444444444446
u7,u7,0,,,1000,arms.raw.roles.robust.phantom_rate,1.0
u7,u7,0,,,1000,arms.raw.roles.robust.conflict_phantoms,22.0
u7,u7,0,,,1000,arms.raw.n_items,1000.0
u7,u7,0,,,1000,arms.raw.bits,336744.0
u7,u7,0,,,1000,arms.vector.roles.fragile.mean_cost,277.1111111111111
u7,u7,0,,,1000,arms.vector.roles.fragile.phantom_rate,0.08333333333333333
u7,u7,0,,,1000,arms.vector.roles.fragile.conflict_phantoms,2.0
u7,u7,0,,,1000,arms.vector.roles.robust.mean_cost,254.58333333333334
u7,u7,0,,,1000,arms.vector.roles.robust.phantom_rate,0.08333333333333333
u7,u7,0,,,1000,arms.vector.roles.robust.conflict_phantoms,2.0
u7,u7,0,,,1000,arms.vector.n_items,530.0
u7,u7,0,,,1000,arms.vector.bits,175382.0
u7,u7,0,,,1000,arms.rir.roles.fragile.mean_cost,269.47222222222223
u7,u7,0,,,1000,arms.rir.roles.fragile.phantom_rate,0.16666666666666666
u7,u7,0,,,1000,arms.rir.roles.fragile.conflict_phantoms,2.0
u7,u7,0,,,1000,arms.rir.roles.robust.mean_cost,248.25
u7,u7,0,,,1000,arms.rir.roles.robust.phantom_rate,0.16666666666666666
u7,u7,0,,,1000,arms.rir.roles.robust.conflict_phantoms,2.0
u7,u7,0,,,1000,arms.rir.n_items,1000.0
u7,u7,0,,,1000,arms.rir.bits,336744.0
